Content,Name,Liked
同问上课地点及价格，谢谢🙏,糕特曼与禾小苗,0
老师能发一下地址和学费么谢谢,咩咩哞哞,1
请问上门授课价格,花钱是艺术🎨,2
请问上课地点及价格？谢谢,爆米花开玉米粒,2
请问上课地点及价格？谢谢,123,2
北京211名校男大学学生,一笑奈何,1
学科类的300多,资深老师讲数学,0
教钢琴的话200少了,窗锁烟雨遥,1
陪练零基础都可以，,一笑奈何,0
捞捞北京想接家教的uu，手上现在有好多单子出不去[哭惹R],辞.,1
建议放个弹琴视频,池筂,0
清华研究生蹲学生,Chen-33的宝贝,0
退休老师,豪情,0
语文老师找家教,豪情,0
海淀五棵松可以陪练吗,小兔子🐰乖乖,2
怎么联系？,蛰伏1980,3
您好，陪练怎么联系,小红薯62BC12BA,3
线上陪练也可以吗？,lindach,3
望京可以吗？,胖胖妞,3
亲，大郊亭可以上门吗,Olivia,2
寒假有档期吗,球球爱唱歌,2
崇文门可以陪练吗？,郭郭,2
田村可以陪练吗 寒假,miss alpha,2
求钢琴陪练,云光曙开月低河,2
海淀玉泉路呢,Aurora要努力,0
您好，玉泉路可以线下吗？麻烦私信一下,Aurora要努力,0
丰台可以上门陪练吗？,哼哼酱%,1
坐标和平街,老杨创业经,2
你好，朝阳公园附近，想约陪练，一周两次，一次60分钟，礼貌问价,Mable维,2
你好，怎么约陪练？坐标永定门,bebe8399,2
礼貌问价,禁忌,2
想找钢琴陪练,fiona,2
西三环陪练可以吗,🌈🌟,1
西城车公庄附近可以吗？,似水流年,1
您好，陪练怎么联系？,似水流年,1
你好 陪练怎么联系,梦,1
想找望京附近陪练老师,cc,1
德胜门可以吗,小蘑菇ZZ,1
立水桥附近呢,芒果,1
通州可以吗,小甜点mm,1
请问西三旗可以吗,小红薯5C7C547F,1
海淀清河这边可以不？,Citrus,1
陪练西城可以吗,sweetbreeze,1
望京可以吗,cc,1
你好，西城可以吗,2014小太阳,1
线下北京西北旺可以上门吗？,DQ,1
您好，求钢琴陪练，学知园地铁站附近，谢谢,Slinge,1
您好，永泰庄提供上门陪练吗？具体是怎么收费的？如果线上又是如何收费的？感谢🙏,言午,1
老师您好，东大桥6岁男孩没基础怎么收费，谢谢,菜菜,1
您好，线上陪练，一次25-30min可以吗？,最爱汉堡呀,1
请问下坐标,记住,1
6岁0基础可以吗,慢慢来,1
线下在哪里上课？,小吉象,1
海淀清河可以吗,米睿珂&miracle,1
成人可以吗？,xiaosi,0
求陪练钢琴,好好学习,1
老师燕郊可以吗,彤&弘&墨妈妈,1
马驹桥可以吗,QQQR,0
请问启蒙多少钱，在通州哪里,叮当的piano 🎹,0
私信,卡儿妈,1
终于看到一个正常价格了！,努力孩子的摆烂爹,0
老师好 请问怎么约？,彤彤妈妈,0
需要北京老师上门辅导。望京,小红薯78CC0F57,0
老师好，问下上门怎么收费的,梅子一一,3
老师好，广渠门可以吗，多少钱,小红薯6439C192,2
老师您好，公主坟附近可以吗？怎么收费,醉美拾光,2
多少钱在姚家园,尧宝儿爱吃肉,1
海淀四季青附近可否,小猪睡懒觉,1
紫竹花园？,大琳,1
上门辅导怎么收费,四月,1
可约上门授课吗,小红薯5FA8617D,1
南二环 玉蜓桥 可以吗 怎么收费,tsinghuayu,1
回龙观能上门吗？,小红薯5CAA27F9,0
花园桥可上门么,Hola2024,0
如何收费，万寿路往南两站左右方便吗,宝莲,0
请问怎么收费？,咖喱麻麻210,0
潘家园可以吗？,吕行,1
询价,小姐姐,0
甘家口能来吗？咋收费呀,何嘉,0
请问五岁启蒙怎么收费？,Shiny,0
西三旗万象汇 附近,肥妞不肥,0
老师，上门成人授课怎么收费？海淀五道口,薰衣草,0
需要 请问如何收费,MissK,0
北苑，2娃，需上门,___狐狸夫人.,0
您好 海淀上门教学价格多少[害羞R],momo,0
怎么收费呀,段 雯,0
陶然亭可以吗？俩孩子，请私信,咖喱兔,1
清河西三旗附近,小兔子艾米,0
海淀双榆树上门怎么收费？,创业路上的CC,0
您好 礼貌问价,榴莲香菜,0
三岁半男孩子可以教吗？多少钱一节课,大栗,0
怎么收费呢,夏天的风,0
请问怎么收费？4岁半的孩子启蒙阶段也可以吗,水饺妈妈,0
礼貌问价,KAKA Planet,0
成人学琴，石景山鲁谷，,小红薯64278AC8,0
海淀双清路,名校升学通 清华柠檬妈,0
怎么联系,名校升学通 清华柠檬妈,0
请问钢琴陪练可以吗,Ninacat,0
老师，陶然亭可以吗，怎么收费,我是好孩子,0
需要上门辅导,2014小太阳,0
多少钱,YA_J🌸,0
北五环来的了吗,彼得,0
老师好，求联系方式和价格！[哭惹R],小阿队长,0
海淀永定路可以吗,孙敬仪,0
可以线上陪练么？怎么收费,幺蛾子飞,0
老师好 请问怎么联系您 ？,Dingding,0
马甸可以吗,157班副班长,0
礼貌问价,迷你小汤圆儿,0
万柳可以吗？,FTW,1
老师好，海淀椿楸家园可以吗？怎么收费？,happy_littlechild,1
老师，海淀五路居，上门怎么收费,Emma-K,1
在海淀四通桥附近，可上门吗？多少钱一次课？,国话演员杨晨,1
西土城可以上门吗？怎么收费,Gina,0
有意愿 私信我[吐舌头H],Paris Piano,1
？那档我帮你问问？,JIIIA,0
一节课多长时间？,喵喵,1
央乐准备考5级，给指导一下速度和错误点多少钱一节课呢,👒👒👒,0
我感觉自己课费收便宜了[笑哭R][笑哭R],哎呦喂。。,0
第三档到现在为止遇到的垃圾老师很多[捂脸R],笑嘻嘻,1
我二十年前的老师250/45分钟 那年房子2000块/平米 我爸妈真tm舍得[哭惹R],用户已注销,3
北京上门老师，和不上门的老师，地方音乐学院专业院校，央院考级保过一般都多少钱？,🐰仙桃子🍑,0
谢谢,👒👒👒,0
不用教了，直接抢去[笑哭R],晴天,0
感觉北京也不是很贵 还挺合理,为什么不把芒果狗吃掉,1
2000以上音乐学院外教,Chris刘小姐,1
600-800是我辅导考研音乐史的价格，1000是和声曲式,水木水木,0
老师我想找您学习[色色R],修胖儿,1
啧啧啧[doge],杭州钢琴调音师,0
请问怎么收费呀,殺せんせい,1
老师可以钢伴吗[哭惹R],音乐学只上五年制,1
请问老师在哪里上课？,小月在湾区,1
礼貌问价和地点,_大号可爱多,1
请问具体位置和价格 ，5岁小朋友启蒙,格妍世,1
礼貌询价,雨霖铃,2
8岁男童学琴2年寻钢琴老师，请问怎么联系您,小书,1
请问老师位置和学费？,momo,1
礼貌问价,+0,1
您好，请问东城崇文门想线下上课，价位多少呀？,CatCameBack,1
启蒙，朝阳公园，收费？,馋嘴猫 🐱,0
老师可以上门吗 北京西站附近,拖拉小画家,0
可以上门吗？,努力的老母亲,0
怎么联系,徐偲雯,0
礼貌问价和地点,zyxandty,0
请问怎么联系？,陈洋,0
请问具体位置和价格 ，5岁小朋友启,jjjjj,0
成人怎么收费？,小红薯56ABD7ED,0
考试还收学生吗,粉CiCi,0
六岁小朋友初学 请问怎么收费,粉CiCi,0
请问具体位置和价格 ，6岁小朋友启蒙,玮玮,1
线下在哪里教,潇潇雨歇,1
5岁半小朋友 位置大望路 或复兴门,然宝,1
你好，可以上门吗？朝阳劲松附近，成人，有儿时的基础，现在想重新捡起来,丁丁小卤,1
请问具体地址,WYW-99818,1
请问具体位置和价格？孩子启蒙,Lucy,1
能一对一私教吗？,崔超,1
老师您好，请问成人零基础可以学吗[哭惹R]，收费标准是怎样呢[皱眉R],湘灵✨,0
请问具体位置价格，成人，有基础,🍓,1
老师，麻烦问下钢琴陪练什么价格,萌君,0
线下了怎么上？怎么收费？,萌萌和苗苗,1
礼貌询价和地址 四岁半启蒙,XOXOJoe,1
请问具体位置和价格 ，5岁小朋友启蒙,桃X之夭夭,1
老师怎么约课,Nina,1
请问线下怎么收费，儿童,222,1
线下多少钱,momo,1
礼貌询价+地点[微笑R],啊哈,1
老师可以钢伴吗,玫瑰花,1
礼貌询价[飞吻R],哟又有油了,1
礼貌询价+地点,Vanished_Alice,1
线下在哪里呀,Immortal🌸,1
校友呀hh,爱弹琴的辣椒,0
老师我想咨询一下，我小时候学的琴，但是学得不系统，现在想再捡起来～,斩斩巨致,1
您好老师[偷笑R],小成,0
能弹声乐伴奏吗？,且慢,0
上门吗,五瓣樱花,0
怎么联系哇？,叮当猫爱学习,0
孩子4岁半能不能学？,小红薯618D7C28,3
怎么联系您？,Old,0
可以上门吗。北苑2娃,___狐狸夫人.,0
怎能联系呢,张叔乐器,0
儿童声乐怎么收费,文若,1
怎么联系您？,Old,0
想了解上门教学,Mikko,0
寒假可以陪练吗,miss alpha,0
北四环华堂可以上门陪练吗？,金婕,0
想了解上门陪练,Jodie,0
老师好可以教艺考生嘛,Zoeyanggg,0
海淀四季青 可否上门教学,小猪睡懒觉,0
请问来通州这边上门可以不？,锤锤没烦恼,0
礼貌问价，成人零基础,Love of Dream,0
请问成人零基础可以么,A.I,0
咋联系,路易斯没意思,0
潘家园,吕行,0
怎么试课,Emma&Christine妈咪,0
有杨琴吗,女王👑,0
老师认不认识顺义石门这边的钢琴老师呀,立志瘦成一道闪电的胖子,1
乐理课怎么试课？可以到家里上课吗,🐬Meyers,2
上门陪练，私信,💍佼佼linda,0
高丽营可以吗,刘呀刘呀刘小畅,0
名都园能上门吗,Meilin,0
可以私信吗,葡萄,0
怎么约课,princess,0
想试课，孙河,爱画画小桃花,0
私您，我住后沙峪,谢谢谢晓,1
老师，六岁女孩基本零基础，多少钱,coco_dream♓🅾🐷,1
想试课,💝鑫钥💝,0
请问这位老师上课地点及课时费,全村的希望,0
请问怎么收费,🍊,0
咨询下情况,小猪睡懒觉,0
咨询一下情况,和叶,0
玉渊潭中学附近，可以上门教么[微笑R],小红薯6473DBD6,0
上门怎么收费,糖🍬不甜,0
怎么联系您？,Old,0
约了咨询,凝月,1
蹲蹲 想学点基础的业余玩,-三花布丁厨-,0
我天，劳斯你别太牛[赞R],一只小鹿吖,0
请问价格多少,356157,0
请问价格是多少？,溪水边的小亭子,0
请问怎么收费？收多大的孩子,水饺妈妈,1
请问一节课价格多少呢,秃头小天才,1
德胜可以上门吗,wendy樊琨,0
价格多少，朝阳这边,小梅,0
请问怎么收费,❤,0
怎么联系您,catherine.Z,0
价格多少啊,小红薯65B11DB9,0
请问价格多少,小红花爱英语,0
德胜可以上门吗,wendy樊琨,0
两岁可以吗,芝士水晶草莓🍓,0
人大附近 一节课多少钱,夏妈的家庭教育,0
请问老师怎么收费？是上门还是去您那里学？谢谢[飞吻R],grace2017,0
请问价格？,刘懿瑶,0
老师能帮忙推荐寒假陪练老师么？,球球爱唱歌,0
上门，五棵松这边，一对一主课多少钱？,大M,0
价格多少,豚小海,0
请问怎么收费？,iricy,0
上门教小孩价格是多少？,小红薯65758BC4,0
价格,壮肥靓 🍓,0
请问多少钱,🍓,0
怎么收费呀,俺挑食,0
请问成人可以跟您上吗？,你,0
请问价格？,Josh bear,0
请问价格多少,宛凝,0
收费请私我,圆圆的视界,0
请问价格多少,洋洋洋,0
您好请问价格和时间,你猜,0
你好 五岁半能教吗 联系我,vvvvv薇,0
你好礼貌询价,晶晶,0
价格多少？,标后乐乐,0
礼貌问价,李静🍭,0
礼貌问价,Serina,0
请问价格？,璐小绵儿,0
礼貌询价,MM,0
怎么联系呢,嘟妈咪,0
海淀家长 可沟通一下吗,小猪睡懒觉,0
怎么联系,小红薯62BC12BA,0
礼貌询价,lizmeng,0
询价,cici,0
望京呢多少钱,cc,1
请问可以教英皇吗,甜甜的期待,0
询价,momo,0
礼貌问价,幼薇,0
你好价格？,👀,0
询价,zoe,0
多少钱一次？朝阳上门,viginiu,0
西城上门多少钱一次？,小嘟嘟,0
国贸可以上课吗,璟希,0
请问一节课多少钱,恬妈拾光,0
请问怎么收费,蒙奇奇,0
请问怎么收费,祝小叶,1
西城上门多少钱？,77,0
中关村可以上门吗,leemo,0
多少钱一次,Eily,0
多少钱,momo,0
大兴可以吗,7687643,0
牡丹园可以上门吗，多少钱一节课,顾顾Swing,0
请问价格多少,666,0
北清路去么？,奇奇思妙想,0
蹲高一理科女,yyy,2
蹲学习搭子,普通靓女,1
25届高考,昕,2
我也想4月考SCR，組隊吧[偷笑R],努力的小训,1
礼貌滴滴,꒦ິ^꒦ິ.,2
北美在职sustainability consultant🙋，打算4月期,Biki✨,1
找六年级学习搭子,小兔兔,0
蹲一个五年级的学习搭子五上升五下陪我一起写寒假作业写字的 给对方定制计划可以打语音 开学后一起学习 互相监督,书欣.,0
新都学习搭子有没[偷笑R],鱼糯糯,1
07女高二物化地是走读生 想找一个平时写作业腾讯开视频但可以不开声音互相监督学习的搭子 本人自控力挺差的 希望可以互相帮助[飞吻R],树知旧止林.,1
来“搭着学”APP，总有你想要的搭子,搭着学,1
黄铉辰五男一,送命鸡,0
@余年.,诚,0
"@🌷 ^幼稚园-xx汐妍""の [哇R][哇R][哇R]",^Miss陌ゞ筱研_.,0
咋微信表情搜不到咧,爆胎小熊🐻,0
同问➕1,顾不来🍃,1
咋趣图,笑笑,0
好可爱马上用起来[害羞R],Spike,0
[大笑R][大笑R][大笑R][大笑R][大笑R]可爱————,七喜豆腐花（已有闺）,0
 @每天都很困啊 ,吱屋猪,0
求原图[萌萌哒R],dedei,1
希望出出去玩合集，KTV否密室否遛弯否晒太阳否[害羞R][害羞R][害羞R],宋阳光👑,0
